,count
ligand3928-0,2
ligand16403-0,2
ligand7069-0,2
ligand582-0,2
ligand6667-0,2
ligand10352-0,2
ligand1665-0,2
ligand3586-0,2
ligand1609-0,2
ligand5152-0,2
ligand1158-0,2
ligand11427-0,2
ligand5767-0,2
ligand11798-0,2
ligand18738-0,2
ligand25191-0,2
ligand10303-0,2
ligand32063-0,2
ligand694-0,2
ligand21290-0,2
ligand22743-0,2
ligand2740-0,2
ligand7325-0,2
ligand1120-0,2
ligand16193-0,2
ligand16682-0,2
ligand13726-0,2
ligand5254-0,2
ligand21573-0,2
ligand14668-0,2
ligand10016-0,2
ligand11037-0,2
ligand2789-0,2
ligand2464-0,2
ligand2549-0,2
ligand955-0,2
ligand6115-0,2
ligand101-0,2
ligand14205-0,2
ligand4142-0,2
ligand8856-0,2
ligand33000-0,2
ligand4415-0,2
ligand4601-0,2
ligand23640-0,2
ligand4955-0,2
ligand3525-0,2
ligand30315-0,2
ligand6665-0,2
ligand2728-0,2
ligand2540-0,2
ligand11672-0,2
ligand680-0,2
ligand1711-0,2
ligand16701-0,2
ligand18021-0,2
ligand12075-0,2
ligand3603-0,2
ligand5454-0,2
ligand396-0,2
ligand26484-0,2
ligand1741-0,2
ligand25273-0,2
ligand2495-0,2
ligand36387-0,2
ligand5222-0,2
ligand488-0,2
ligand23857-0,2
ligand8599-0,2
ligand3799-0,2
ligand1251-0,2
ligand9749-0,2
ligand2078-0,2
ligand2902-0,2
ligand18178-0,2
ligand3433-0,2
ligand19590-0,2
ligand631-0,2
ligand12962-0,2
ligand8658-0,2
ligand5774-0,2
ligand4487-0,2
ligand4702-0,2
ligand17400-0,2
ligand11032-0,2
ligand1918-0,2
ligand8965-0,2
ligand12958-0,2
ligand9039-0,2
ligand6119-0,2
ligand8349-0,2
ligand9809-0,2
ligand24813-0,2
ligand5976-0,2
ligand12076-0,2
ligand20716-0,2
ligand2889-0,2
ligand20740-0,2
ligand32707-0,2
ligand20870-0,2
ligand13580-0,2
ligand1050-0,2
ligand163-0,2
ligand2189-0,2
ligand24682-0,2
ligand2558-0,2
ligand834-0,2
ligand9080-0,2
ligand28115-0,2
ligand1630-0,2
ligand3649-0,2
ligand1327-0,2
ligand8509-0,2
ligand778-1,2
ligand10746-0,2
ligand20064-0,2
ligand305-0,2
ligand12377-0,2
ligand3239-0,2
ligand18242-0,2
ligand9968-0,2
ligand15345-0,2
ligand21944-0,2
ligand3870-0,2
ligand9324-0,2
ligand3035-0,2
ligand2688-0,2
ligand1572-0,2
ligand957-0,2
ligand5524-0,2
ligand228-0,2
ligand5658-0,2
ligand12187-0,2
ligand12554-0,2
ligand13179-0,2
ligand7788-0,2
ligand6129-0,2
ligand5916-0,2
ligand16250-0,2
ligand28861-0,2
ligand5190-0,2
ligand26238-0,2
ligand1333-0,2
ligand547-0,2
ligand13119-0,2
ligand2582-0,2
ligand6143-0,2
ligand5350-0,2
ligand17584-0,2
ligand1188-0,2
ligand5242-0,2
ligand10189-0,2
ligand1836-0,2
ligand564-0,2
ligand289-0,2
ligand4895-0,2
ligand10799-0,2
ligand2045-0,2
ligand20297-0,2
ligand34947-0,2
ligand2744-0,2
ligand11600-0,2
ligand24124-0,2
ligand45-0,2
ligand690-0,2
ligand12262-0,2
ligand8311-0,2
ligand14849-0,2
ligand2443-0,2
ligand1809-0,2
ligand7799-0,2
ligand11882-0,2
ligand25192-0,2
ligand2406-0,2
ligand14279-0,2
ligand3592-0,2
ligand18409-0,2
ligand472-0,2
ligand2445-0,2
ligand6372-0,2
ligand8634-0,2
ligand29322-0,2
ligand14058-0,2
ligand12992-0,2
ligand9834-0,2
ligand23102-0,2
ligand22708-0,2
ligand4156-0,2
ligand9458-0,2
ligand5785-0,2
ligand14541-0,2
ligand4814-0,2
ligand5118-0,2
ligand20706-0,2
ligand14897-0,2
ligand1213-0,3
ligand734-0,3
ligand6603-0,3
ligand2164-0,3
ligand1722-0,3
ligand3356-0,3
ligand695-0,3
ligand14-0,3
ligand4998-0,3
ligand15271-0,3
ligand1370-0,3
ligand3246-0,3
ligand2234-0,3
ligand1292-0,3
ligand353-0,3
ligand64-0,3
ligand4364-0,3
ligand29389-0,3
ligand689-0,3
ligand14023-0,3
ligand7825-0,3
ligand990-0,3
ligand593-0,3
ligand426-0,3
ligand330-0,3
ligand2360-0,3
ligand858-0,3
ligand9864-0,3
ligand15628-0,3
ligand9547-0,3
ligand777-0,3
ligand15368-0,3
ligand274-0,3
ligand860-0,3
ligand8101-0,3
ligand2014-0,3
ligand1249-0,3
ligand1474-0,3
ligand25248-0,3
ligand2148-0,3
ligand1218-0,3
ligand9764-0,3
ligand24330-0,3
ligand1174-0,3
ligand26876-0,3
ligand2395-0,3
ligand2200-0,3
ligand3299-0,3
ligand2015-0,3
ligand11766-0,3
ligand65-0,3
ligand2719-0,3
ligand297-0,3
ligand4614-0,3
ligand6911-0,3
ligand14429-0,3
ligand8943-0,3
ligand14553-0,3
ligand4771-0,3
ligand568-0,3
ligand530-0,3
ligand6791-0,3
ligand883-0,3
ligand20369-0,3
ligand11926-0,3
ligand12236-0,3
ligand3842-0,3
ligand10815-0,3
ligand9179-0,3
ligand6906-0,3
ligand1425-0,3
ligand16466-0,3
ligand1782-0,3
ligand169-0,3
ligand11044-0,3
ligand1761-0,3
ligand693-0,3
ligand2159-0,3
ligand4897-0,3
ligand8592-0,3
ligand1018-0,3
ligand9600-0,3
ligand352-0,3
ligand761-0,3
ligand14908-0,3
ligand3249-0,3
ligand8439-0,3
ligand8637-0,3
ligand1596-0,3
ligand1078-0,3
ligand2692-0,3
ligand10720-0,3
ligand184-0,3
ligand3827-0,3
ligand12736-0,3
ligand17715-0,3
ligand26824-0,3
ligand1254-0,3
ligand8493-0,3
ligand2644-0,3
ligand7808-0,3
ligand2803-0,3
ligand16529-0,3
ligand27564-0,3
ligand2317-0,3
ligand7532-1,3
ligand32796-0,3
ligand1319-0,3
ligand514-0,3
ligand7600-0,3
ligand1059-0,3
ligand15101-0,3
ligand6155-0,3
ligand8878-0,3
ligand3232-0,3
ligand18072-0,3
ligand11487-0,3
ligand3657-0,4
ligand14650-0,4
ligand9442-0,4
ligand5123-0,4
ligand469-0,4
ligand1194-0,4
ligand37-0,4
ligand4875-0,4
ligand14425-0,4
ligand2385-0,4
ligand1250-0,4
ligand9132-0,4
ligand4323-0,4
ligand1226-0,4
ligand272-0,4
ligand5982-0,4
ligand1875-0,4
ligand851-0,4
ligand3420-0,4
ligand8315-0,4
ligand9895-0,4
ligand699-0,4
ligand73-0,4
ligand191-0,4
ligand3445-0,4
ligand743-0,4
ligand14442-0,4
ligand5193-0,4
ligand8060-0,4
ligand688-0,4
ligand8337-0,4
ligand2841-0,4
ligand17150-0,4
ligand131-0,4
ligand494-0,4
ligand2501-0,4
ligand643-0,4
ligand3163-0,4
ligand5615-0,4
ligand1869-0,4
ligand3825-0,5
ligand6081-0,5
ligand735-0,5
ligand13178-0,5
ligand14400-0,5
ligand10707-0,5
ligand821-0,5
ligand13024-0,5
ligand79-0,5
ligand2215-0,5
ligand12-0,5
ligand3126-0,5
ligand1141-0,5
ligand3117-0,5
ligand4735-0,5
ligand7840-0,5
ligand3330-1,5
ligand827-0,5
ligand15369-0,5
ligand1281-0,5
ligand83-0,5
ligand338-0,5
ligand1246-0,5
ligand11944-0,5
ligand841-0,5
ligand12819-0,5
ligand3491-1,5
ligand6953-0,5
ligand15290-0,5
ligand7024-0,5
ligand1435-0,5
ligand1266-0,5
ligand7908-0,5
ligand1735-0,5
ligand864-0,5
ligand3341-0,5
ligand636-0,5
ligand364-0,6
ligand548-0,6
ligand13360-0,6
ligand711-0,6
ligand421-0,6
ligand3681-0,6
ligand6937-0,6
ligand7340-0,6
ligand7376-0,6
ligand3230-0,6
ligand819-0,6
ligand5308-0,6
ligand209-0,6
ligand645-0,6
ligand76-0,6
ligand1688-0,7
ligand997-0,7
ligand12636-0,7
ligand362-0,7
ligand7140-0,7
ligand1724-0,7
ligand4193-0,7
ligand930-0,7
ligand8536-0,7
ligand251-0,7
ligand7482-0,7
ligand4468-0,8
ligand277-0,8
ligand60-0,8
ligand108-0,8
ligand924-0,8
ligand47-0,8
ligand691-0,8
ligand2730-0,8
ligand473-0,8
ligand341-0,8
ligand4800-0,8
ligand1825-0,9
ligand11510-0,9
ligand3337-0,9
ligand745-0,9
ligand1646-0,9
ligand1459-0,10
ligand280-0,10
ligand3805-0,10
ligand1890-0,10
ligand115-0,10
ligand2588-0,11
ligand173-0,11
ligand773-0,11
ligand1357-0,11
ligand1424-0,11
ligand1815-0,12
ligand664-0,12
ligand1001-0,13
ligand17-0,14
ligand221-0,14
ligand2490-0,15
ligand136-0,15
ligand796-0,15
ligand713-0,16
ligand68-0,16
ligand344-0,16
ligand475-0,16
ligand558-0,16
ligand3383-0,17
ligand1599-0,19
ligand75-0,19
ligand1654-0,19
ligand16-0,19
ligand468-0,21
ligand659-0,21
ligand107-0,21
ligand2393-0,22
ligand481-0,22
ligand1567-0,22
ligand172-0,25
ligand1-0,27
ligand90-0,28
ligand6720-0,31
ligand98-0,32
ligand59-0,33
ligand124-0,34
ligand454-0,34
ligand36-0,40
ligand10-0,42
ligand3027-0,44
ligand29-0,45
ligand583-0,46
ligand482-0,47
ligand8-0,47
ligand91-0,52
ligand56-0,54
ligand120-0,61
ligand61-0,63
ligand1975-0,63
ligand20-0,64
ligand28-0,68
ligand52-0,80
ligand764-0,81
ligand130-0,94
ligand6-0,132
ligand42-0,196
ligand22-0,201
ligand0-0,359
ligand55-0,1063
ligand11-0,2418
