,count
ligand2001-0,10
ligand294-0,11
ligand134-0,11
ligand391-0,11
ligand2332-0,12
ligand57-0,12
ligand19-0,12
ligand416-0,14
ligand177-0,14
ligand941-0,14
ligand421-0,14
ligand1376-0,14
ligand311-0,14
ligand1449-0,14
ligand141-0,16
ligand2692-0,16
ligand300-0,16
ligand479-0,16
ligand1228-0,17
ligand353-0,17
ligand326-0,19
ligand409-0,19
ligand66-0,19
ligand185-0,19
ligand783-0,21
ligand11-0,23
ligand49-0,23
ligand67-0,25
ligand1539-0,27
ligand55-0,29
ligand785-0,29
ligand618-0,30
ligand34-0,35
ligand830-0,36
ligand18-0,36
ligand43-0,39
ligand115-0,40
ligand188-0,43
ligand338-0,43
ligand686-0,43
ligand3-0,46
ligand48-0,53
ligand122-0,55
ligand17-0,56
ligand51-0,56
ligand395-0,62
ligand89-0,70
ligand16-0,85
ligand38-0,119
ligand78-0,130
ligand45-0,194
ligand1-0,307
ligand24-0,801
ligand4-0,2087
