,count
ligand28286-0,1
ligand6572-0,1
ligand17981-0,1
ligand28388-0,1
ligand9501-0,1
ligand11093-0,1
ligand28804-0,1
ligand30089-0,1
ligand20824-0,1
ligand28606-0,1
ligand29016-0,1
ligand3993-0,1
ligand2499-0,1
ligand26308-0,1
ligand9903-0,1
ligand22777-0,1
ligand12254-0,1
ligand12253-0,1
ligand8375-0,1
ligand523-0,1
ligand15402-0,1
ligand4351-0,1
ligand22148-0,1
ligand23108-0,1
ligand18464-0,1
ligand15875-0,1
ligand17476-0,1
ligand29196-0,1
ligand12998-0,1
ligand12021-0,1
ligand5872-0,1
ligand11995-0,1
ligand25053-0,1
ligand12214-0,1
ligand27316-0,1
ligand19871-0,1
ligand8823-0,1
ligand9421-0,1
ligand17521-0,1
ligand20430-0,1
ligand28761-0,1
ligand11782-0,1
ligand24394-0,1
ligand22600-0,1
ligand5128-0,1
ligand21625-0,1
ligand6681-0,1
ligand27335-0,1
ligand18355-0,1
ligand26113-0,1
ligand17614-0,1
ligand29681-0,1
ligand21949-0,1
ligand30640-0,1
ligand18028-0,1
ligand1868-0,1
ligand30522-0,1
ligand13300-0,1
ligand29923-0,1
ligand23689-0,1
ligand29102-0,1
ligand9825-0,1
ligand845-0,1
ligand23069-0,1
ligand13933-0,1
ligand3274-0,1
ligand26481-0,1
ligand6476-0,1
ligand12497-0,1
ligand13323-0,1
ligand9138-0,1
ligand24900-0,1
ligand24899-0,1
ligand31503-0,1
ligand26947-0,1
ligand18946-0,1
ligand22507-0,1
ligand10639-0,1
ligand12770-0,1
ligand19027-0,1
ligand24024-0,1
ligand28573-0,1
ligand7893-0,1
ligand14572-0,1
ligand945-0,1
ligand18564-0,1
ligand21254-0,1
ligand30764-0,1
ligand22085-0,1
ligand29647-0,1
ligand13472-0,1
ligand24143-0,1
ligand8458-0,1
ligand12795-0,1
ligand30575-0,1
ligand2532-0,1
ligand3363-0,1
ligand16955-0,1
ligand24041-0,1
ligand17781-0,1
ligand27380-0,1
ligand24194-0,1
ligand12202-0,1
ligand11960-0,1
ligand4828-0,1
ligand5380-0,1
ligand26653-0,1
ligand6647-0,1
ligand19321-0,1
ligand9850-0,1
ligand18407-0,1
ligand26995-0,1
ligand24632-0,1
ligand22473-0,1
ligand14324-0,1
ligand26782-0,1
ligand16234-0,1
ligand28792-0,1
ligand21720-0,1
ligand18613-0,1
ligand19236-0,1
ligand6340-0,1
ligand24576-0,1
ligand16426-0,1
ligand29802-0,1
ligand17005-0,1
ligand17934-0,1
ligand21922-0,1
ligand2706-0,1
ligand17462-0,1
ligand30197-0,1
ligand26890-0,1
ligand17070-0,1
ligand24882-0,1
ligand10608-0,1
ligand30803-0,1
ligand8625-0,1
ligand20549-0,1
ligand22610-0,1
ligand6648-0,1
ligand21527-0,1
ligand23750-0,1
ligand12513-0,1
ligand9394-0,1
ligand22151-0,1
ligand22150-0,1
ligand29012-0,1
ligand14985-0,1
ligand20309-0,1
ligand7186-0,1
ligand23941-0,1
ligand12980-0,1
ligand9819-0,1
ligand23120-0,1
ligand333-0,1
ligand14811-0,1
ligand2589-0,1
ligand22152-0,1
ligand28535-0,1
ligand31471-0,1
ligand14511-0,1
ligand11648-0,1
ligand29901-0,1
ligand31584-0,1
ligand6443-0,1
ligand8434-0,1
ligand4187-0,1
ligand24207-0,1
ligand8112-0,1
ligand7216-0,1
ligand28372-0,1
ligand18538-0,1
ligand872-0,1
ligand13324-0,1
ligand31660-0,1
ligand11909-0,1
ligand4792-0,1
ligand28077-0,1
ligand16975-0,1
ligand6389-0,1
ligand5616-0,1
ligand11912-0,1
ligand14397-0,1
ligand8580-0,1
ligand13446-0,1
ligand15238-0,1
ligand30701-0,1
ligand5643-0,1
ligand8772-0,1
ligand16203-0,1
ligand27786-0,1
ligand23745-0,1
ligand160-0,1
ligand22116-0,1
ligand5719-0,1
ligand23903-0,1
ligand20486-0,1
ligand10525-0,1
ligand24002-0,1
ligand11233-0,1
ligand30951-0,1
ligand19227-0,1
ligand29409-0,1
ligand1327-0,1
ligand5791-0,1
ligand3014-0,1
ligand26671-0,1
ligand14414-0,1
ligand10844-0,1
ligand31528-0,1
ligand31529-0,1
ligand13495-0,1
ligand11849-0,1
ligand16436-0,1
ligand17857-0,1
ligand26055-0,1
ligand11227-0,1
ligand28483-0,1
ligand6248-0,1
ligand12965-0,1
ligand28847-0,1
ligand7050-0,1
ligand7082-0,1
ligand6065-0,1
ligand31004-0,1
ligand15166-0,1
ligand21615-0,1
ligand18664-0,1
ligand13575-0,1
ligand21082-0,1
ligand22378-0,1
ligand8108-0,1
ligand27063-0,1
ligand16643-0,1
ligand28510-0,1
ligand23026-0,1
ligand29607-0,1
ligand22535-0,1
ligand27963-0,1
ligand1175-0,1
ligand17977-0,1
ligand20095-0,1
ligand17245-0,1
ligand8534-0,1
ligand7463-0,1
ligand6979-0,1
ligand21248-0,1
ligand26195-0,1
ligand18352-0,1
ligand27834-0,1
ligand18972-0,1
ligand11388-0,1
ligand19268-0,1
ligand28312-0,1
ligand28313-0,1
ligand11626-0,1
ligand2104-0,1
ligand20857-0,1
ligand16296-0,1
ligand16295-0,1
ligand13972-0,1
ligand3833-0,1
ligand12767-0,1
ligand24158-0,1
ligand3089-1,1
ligand27082-0,1
ligand12745-0,1
ligand15381-0,1
ligand9051-0,1
ligand26266-0,1
ligand21823-0,1
ligand21806-0,1
ligand25077-0,1
ligand5225-0,1
ligand11500-0,1
ligand7454-1,1
ligand29780-0,1
ligand9835-0,1
ligand24826-0,1
ligand28452-0,1
ligand3331-0,1
ligand6918-0,1
ligand27824-0,1
ligand18684-0,1
ligand25801-0,1
ligand24197-0,1
ligand8416-0,1
ligand11578-0,1
ligand8289-0,1
ligand16865-0,1
ligand14933-0,1
ligand10258-0,1
ligand10257-0,1
ligand9785-0,1
ligand5695-0,1
ligand14932-0,1
ligand2506-0,1
ligand27330-0,1
ligand12945-0,1
ligand7928-0,1
ligand19224-0,1
ligand18727-0,1
ligand5485-0,1
ligand5629-0,1
ligand19173-0,1
ligand15863-0,1
ligand29719-0,1
ligand2721-0,1
ligand9610-0,1
ligand22575-0,1
ligand19729-0,1
ligand4356-0,1
ligand27434-0,1
ligand4765-0,1
ligand24535-0,1
ligand12248-0,1
ligand9955-0,1
ligand23905-0,1
ligand6531-0,1
ligand18278-0,1
ligand9152-0,1
ligand29071-0,1
ligand12448-0,1
ligand27361-0,1
ligand24598-0,1
ligand22094-0,1
ligand19315-0,1
ligand22095-0,1
ligand3262-0,1
ligand9582-0,1
ligand23106-0,1
ligand26696-0,1
ligand25081-0,1
ligand603-0,1
ligand18047-0,1
ligand26873-0,1
ligand27081-0,1
ligand5274-0,1
ligand5506-0,1
ligand27775-0,1
ligand25470-0,1
ligand10723-0,1
ligand7805-0,1
ligand2067-0,1
ligand30909-0,1
ligand12633-0,1
ligand6504-0,1
ligand13560-0,1
ligand21740-0,1
ligand23053-0,1
ligand14420-0,1
ligand27917-0,1
ligand9020-0,1
ligand11844-0,1
ligand9496-0,1
ligand8122-0,1
ligand9973-0,1
ligand5796-0,1
ligand22964-0,1
ligand10142-0,1
ligand16576-0,1
ligand30443-0,1
ligand12221-0,1
ligand30704-0,1
ligand5525-0,1
ligand30442-0,1
ligand13579-0,1
ligand12325-0,1
ligand14196-0,1
ligand2858-0,1
ligand9452-0,1
ligand31281-0,1
ligand13637-0,1
ligand31070-0,1
ligand30106-0,1
ligand12913-0,1
ligand837-0,1
ligand13844-0,1
ligand10029-0,1
ligand29262-0,1
ligand29299-0,1
ligand29206-0,1
ligand13501-0,1
ligand28243-0,1
ligand25229-0,1
ligand8353-0,1
ligand7494-0,1
ligand22737-0,1
ligand11232-0,1
ligand11293-0,1
ligand15790-0,1
ligand30232-0,1
ligand5492-0,1
ligand28912-0,1
ligand12380-0,1
ligand3987-0,1
ligand26048-0,1
ligand12309-0,1
ligand4950-0,1
ligand24151-0,1
ligand20226-0,1
ligand24385-0,1
ligand21578-0,1
ligand13800-0,1
ligand24568-0,1
ligand26952-0,1
ligand26953-0,1
ligand19959-0,1
ligand6617-0,1
ligand10482-0,1
ligand17366-0,1
ligand16649-0,1
ligand4335-0,1
ligand22206-0,1
ligand22973-0,1
ligand14096-0,1
ligand4336-0,1
ligand13558-0,1
ligand29517-0,1
ligand9479-0,1
ligand20398-0,1
ligand9252-0,1
ligand1939-0,1
ligand30942-0,1
ligand18672-0,1
ligand12415-0,1
ligand9356-0,1
ligand16170-0,1
ligand16046-0,1
ligand13603-0,1
ligand2467-0,1
ligand18869-0,1
ligand12041-0,1
ligand23211-0,1
ligand22121-0,1
ligand31488-0,1
ligand31170-0,1
ligand27979-0,1
ligand8949-0,1
ligand8948-0,1
ligand24086-0,1
ligand397-0,1
ligand6326-0,1
ligand28466-0,1
ligand11060-0,1
ligand20928-0,1
ligand8870-0,1
ligand19275-0,1
ligand3950-0,1
ligand10470-0,1
ligand29999-0,1
ligand21033-0,1
ligand29622-0,1
ligand23136-0,1
ligand24141-0,1
ligand7178-0,1
ligand28171-0,1
ligand25429-0,1
ligand31354-0,1
ligand9649-0,1
ligand12544-0,1
ligand18299-0,1
ligand20939-0,1
ligand26546-0,1
ligand26547-0,1
ligand23325-0,1
ligand1220-0,1
ligand23280-0,1
ligand22122-0,1
ligand15452-0,1
ligand13303-0,1
ligand23166-0,1
ligand17866-0,1
ligand20977-0,1
ligand5049-0,1
ligand5564-0,1
ligand15953-0,1
ligand12420-0,1
ligand2884-0,1
ligand12109-0,1
ligand26719-0,1
ligand17146-0,1
ligand9600-0,1
ligand28880-0,1
ligand10226-0,1
ligand27980-0,1
ligand28978-0,1
ligand27028-0,1
ligand31438-0,1
ligand24707-0,1
ligand9676-0,1
ligand8429-0,1
ligand8583-0,1
ligand12184-0,1
ligand10839-0,1
ligand2576-0,1
ligand18700-0,1
ligand26207-0,1
ligand23788-0,1
ligand21073-0,1
ligand4281-0,1
ligand11196-0,1
ligand14966-0,1
ligand14965-0,1
ligand20768-0,1
ligand21194-0,1
ligand4938-0,1
ligand1064-0,1
ligand7006-0,1
ligand28862-0,1
ligand1418-0,1
ligand15117-0,1
ligand17122-0,1
ligand21011-0,1
ligand21010-0,1
ligand21706-0,1
ligand97-0,1
ligand10984-0,1
ligand21708-0,1
ligand28216-0,1
ligand26858-0,1
ligand7690-0,1
ligand27648-0,1
ligand21833-0,1
ligand11567-0,1
ligand30385-0,1
ligand4167-0,1
ligand21089-0,1
ligand9050-0,1
ligand8290-0,1
ligand9334-0,1
ligand17151-0,1
ligand27062-0,1
ligand1345-0,1
ligand11895-0,1
ligand18824-0,1
ligand27612-0,1
ligand30352-0,1
ligand26062-0,1
ligand26748-0,1
ligand22486-0,1
ligand16775-0,1
ligand17103-0,1
ligand9233-0,1
ligand1032-0,1
ligand13282-0,1
ligand19407-0,1
ligand16429-0,1
ligand18475-0,1
ligand13647-0,1
ligand24196-0,1
ligand25740-0,1
ligand12071-0,1
ligand20563-0,1
ligand18582-0,1
ligand25961-0,1
ligand11104-0,1
ligand16517-0,1
ligand4246-0,1
ligand14003-0,1
ligand5156-0,1
ligand22776-0,1
ligand7627-0,1
ligand21158-0,1
ligand31451-0,1
ligand14126-0,1
ligand23619-0,1
ligand3291-0,1
ligand6862-0,1
ligand11498-0,1
ligand2038-0,1
ligand26670-0,1
ligand306-0,1
ligand29284-0,1
ligand6094-0,1
ligand21345-0,1
ligand28043-0,1
ligand22449-0,1
ligand31494-0,1
ligand9725-0,1
ligand7119-0,1
ligand29146-0,1
ligand30645-0,1
ligand16735-0,1
ligand16196-0,1
ligand30234-0,1
ligand15505-0,1
ligand13991-1,1
ligand6368-0,1
ligand20554-0,1
ligand11723-0,1
ligand6886-0,1
ligand12753-0,1
ligand19051-0,1
ligand19704-0,1
ligand1807-0,1
ligand21687-0,1
ligand13998-0,1
ligand13955-0,1
ligand22079-0,1
ligand22120-0,1
ligand26274-0,1
ligand17491-0,1
ligand11830-0,1
ligand10187-0,1
ligand2586-0,1
ligand26168-0,1
ligand3697-0,1
ligand5988-0,1
ligand24171-0,1
ligand3377-0,1
ligand11334-0,1
ligand10795-0,1
ligand17191-0,1
ligand3010-0,1
ligand27616-0,1
ligand21644-0,1
ligand3586-0,1
ligand22187-0,1
ligand23866-0,1
ligand29956-0,1
ligand30720-0,1
ligand12035-0,1
ligand13186-0,1
ligand9201-0,1
ligand26194-0,1
ligand6726-0,1
ligand11040-0,1
ligand2402-0,1
ligand28054-0,1
ligand15838-0,1
ligand25405-0,1
ligand1605-0,1
ligand31147-0,1
ligand9938-0,1
ligand20073-0,1
ligand20513-0,1
ligand31810-0,1
ligand10992-0,1
ligand19825-0,1
ligand19788-0,1
ligand8895-0,1
ligand7122-0,1
ligand19246-0,1
ligand19174-0,1
ligand16697-0,1
ligand14859-0,1
ligand11922-0,1
ligand9272-0,1
ligand26087-0,1
ligand9837-0,1
ligand26272-0,1
ligand24645-0,1
ligand12574-0,1
ligand25852-0,1
ligand4402-0,1
ligand17954-0,1
ligand27145-0,1
ligand13465-0,1
ligand15522-0,1
ligand24771-0,1
ligand31289-0,1
ligand26915-0,1
ligand1545-0,1
ligand10583-0,1
ligand12451-0,1
ligand20424-0,1
ligand17369-0,1
ligand18403-0,1
ligand6072-0,1
ligand23060-0,1
ligand7516-0,1
ligand31194-0,1
ligand26123-0,1
ligand29007-0,1
ligand29537-0,1
ligand15529-0,1
ligand24880-0,1
ligand14790-0,1
ligand8833-0,1
ligand8832-0,1
ligand18005-0,1
ligand12961-0,1
ligand732-0,1
ligand2035-0,1
ligand3208-0,1
ligand3114-0,1
ligand8734-0,1
ligand24523-0,1
ligand18711-0,1
ligand23805-0,1
ligand31575-0,1
ligand16885-0,1
ligand14789-0,1
ligand16555-0,1
ligand8642-0,1
ligand20698-0,1
ligand5297-0,1
ligand16976-0,1
ligand10386-0,1
ligand7706-0,1
ligand2813-0,1
ligand22501-0,1
ligand13453-0,1
ligand7370-0,1
ligand30832-0,1
ligand20934-0,1
ligand14455-0,1
ligand27320-0,1
ligand16841-0,1
ligand21458-0,1
ligand31702-0,1
ligand12994-0,1
ligand14147-0,1
ligand14778-0,1
ligand11082-0,1
ligand22194-0,1
ligand2222-0,1
ligand18536-0,1
ligand19527-0,1
ligand18031-0,1
ligand16288-0,1
ligand15849-0,1
ligand31366-0,1
ligand11147-0,1
ligand29033-0,1
ligand21790-0,1
ligand27735-0,1
ligand17699-0,1
ligand19303-0,1
ligand10568-0,1
ligand23692-0,1
ligand4782-0,1
ligand17508-0,1
ligand19983-0,1
ligand22185-0,1
ligand1215-0,1
ligand14171-0,1
ligand5956-0,1
ligand27246-0,1
ligand3090-0,1
ligand4455-0,1
ligand9592-0,1
ligand15854-0,1
ligand10840-0,1
ligand22307-0,1
ligand23243-0,1
ligand24670-0,1
ligand21698-0,1
ligand7856-0,1
ligand24454-0,1
ligand23401-0,1
ligand31803-0,1
ligand13861-0,1
ligand31131-0,1
ligand18931-0,1
ligand11297-0,1
ligand12471-0,1
ligand7714-0,1
ligand3949-0,1
ligand15545-0,1
ligand9865-0,1
ligand11829-0,1
ligand7899-0,1
ligand4364-0,1
ligand5464-0,1
ligand10156-0,1
ligand14338-0,1
ligand18931-1,1
ligand13158-0,1
ligand16621-0,1
ligand2540-0,1
ligand4810-0,1
ligand25295-0,1
ligand30231-0,1
ligand24017-0,1
ligand31251-0,1
ligand22469-0,1
ligand8995-0,1
ligand13651-0,1
ligand28501-0,1
ligand22708-0,1
ligand7035-0,1
ligand30873-0,1
ligand2824-0,1
ligand30268-0,1
ligand21856-0,1
ligand24416-0,1
ligand18038-0,1
ligand27631-0,1
ligand3127-0,1
ligand22051-0,1
ligand19738-0,1
ligand18238-0,1
ligand18144-0,1
ligand684-0,1
ligand18494-0,1
ligand9238-0,1
ligand2769-0,1
ligand11319-0,1
ligand7939-0,1
ligand17881-0,1
ligand6845-0,1
ligand23626-0,1
ligand28314-0,1
ligand14504-0,1
ligand22909-0,1
ligand30283-0,1
ligand31093-0,1
ligand22341-0,1
ligand22342-0,1
ligand2843-0,1
ligand9941-0,1
ligand21214-0,1
ligand26526-0,1
ligand20091-0,1
ligand20092-0,1
ligand9852-0,1
ligand9868-0,1
ligand230-0,1
ligand714-0,1
ligand25111-0,1
ligand28014-0,1
ligand28848-0,1
ligand14806-0,1
ligand12608-0,1
ligand5110-0,1
ligand23841-0,1
ligand14832-0,1
ligand7777-0,1
ligand29482-0,1
ligand5623-0,1
ligand2976-0,1
ligand29933-0,1
ligand12027-0,1
ligand24906-0,1
ligand6220-0,1
ligand7726-0,1
ligand17451-0,1
ligand17558-0,1
ligand10991-0,1
ligand31536-0,1
ligand7012-0,1
ligand31048-0,1
ligand3233-0,1
ligand21758-0,1
ligand29125-0,1
ligand2299-0,1
ligand25045-0,1
ligand24117-0,1
ligand30684-0,1
ligand27982-0,1
ligand11804-0,1
ligand17576-0,1
ligand10199-0,1
ligand2705-0,1
ligand11428-0,1
ligand17032-0,1
ligand1266-0,1
ligand26659-0,1
ligand6678-0,1
ligand18556-0,1
ligand15417-0,1
ligand28879-0,1
ligand24128-0,1
ligand15780-0,1
ligand23455-0,1
ligand22664-0,1
ligand14665-0,1
ligand12292-0,1
ligand29992-0,1
ligand736-0,1
ligand31213-0,1
ligand10010-0,1
ligand3569-0,1
ligand5217-0,1
ligand6554-0,1
ligand15436-0,1
ligand11332-0,1
ligand26002-0,1
ligand7093-0,1
ligand972-0,1
ligand30299-0,1
ligand8082-0,1
ligand31743-0,1
ligand21255-0,1
ligand9792-0,1
ligand13588-0,1
ligand26920-0,1
ligand29943-0,1
ligand30937-0,1
ligand2508-0,1
ligand17218-0,1
ligand29881-0,1
ligand1824-0,1
ligand23514-0,1
ligand17080-0,1
ligand7396-0,1
ligand7397-0,1
ligand9131-0,1
ligand15802-0,1
ligand24222-0,1
ligand4979-0,1
ligand16042-0,1
ligand16151-0,1
ligand25551-0,1
ligand710-0,1
ligand3482-0,1
ligand17495-0,1
ligand15768-0,1
ligand18828-0,1
ligand15439-0,1
ligand9778-0,1
ligand27539-0,1
ligand14026-0,1
ligand4100-0,1
ligand1396-0,1
ligand8576-0,1
ligand15195-0,1
ligand15959-0,1
ligand15532-0,1
ligand23964-0,1
ligand13464-0,1
ligand14587-0,1
ligand16302-0,1
ligand3512-0,1
ligand3591-0,1
ligand25819-0,1
ligand7804-0,1
ligand4717-0,1
ligand17995-0,1
ligand22617-0,1
ligand6689-0,1
ligand28203-0,1
ligand8714-0,1
ligand1759-0,1
ligand26704-0,1
ligand6489-0,1
ligand24937-0,1
ligand18947-0,1
ligand17681-0,1
ligand17695-0,1
ligand28943-0,1
ligand12396-0,1
ligand10873-0,1
ligand23643-0,1
ligand3799-0,1
ligand31518-0,1
ligand23436-0,1
ligand9887-0,1
ligand31076-0,1
ligand22360-0,1
ligand27749-0,1
ligand28525-0,1
ligand30543-0,1
ligand15167-0,1
ligand19237-0,1
ligand17424-0,1
ligand28530-0,1
ligand2723-0,1
ligand307-0,1
ligand22578-0,1
ligand1368-0,1
ligand18196-0,1
ligand26068-0,1
ligand9310-0,1
ligand4588-0,1
ligand11468-0,1
ligand25392-0,1
ligand30282-0,1
ligand29959-0,1
ligand29958-0,1
ligand19411-0,1
ligand27270-0,1
ligand2485-0,1
ligand9086-0,1
ligand14163-0,1
ligand22635-0,1
ligand8573-0,1
ligand23783-0,1
ligand10766-0,1
ligand21096-0,1
ligand17912-0,1
ligand23007-0,1
ligand13833-0,1
ligand20271-0,1
ligand19018-0,1
ligand28967-0,1
ligand19094-0,1
ligand29114-0,1
ligand10395-0,1
ligand24597-0,1
ligand12161-0,1
ligand9430-0,1
ligand7810-0,1
ligand8233-0,1
ligand31834-0,1
ligand24000-0,1
ligand24001-0,1
ligand25024-0,1
ligand17420-0,1
ligand576-0,1
ligand10106-0,1
ligand28194-0,1
ligand7807-0,1
ligand4015-0,1
ligand20151-0,1
ligand28605-0,1
ligand25541-0,1
ligand5840-0,1
ligand26584-0,1
ligand28731-0,1
ligand5957-0,1
ligand10692-0,1
ligand20316-0,1
ligand8358-0,1
ligand19989-0,1
ligand14945-0,1
ligand14946-0,1
ligand9515-0,1
ligand10268-0,1
ligand13253-0,1
ligand28109-0,1
ligand28281-0,1
ligand8522-0,1
ligand3118-0,1
ligand8767-0,1
ligand14286-0,1
ligand29862-0,1
ligand28670-0,1
ligand11889-0,1
ligand11888-0,1
ligand23279-0,1
ligand25890-0,1
ligand16022-0,1
ligand13813-0,1
ligand13812-0,1
ligand15642-0,1
ligand19301-0,1
ligand15040-0,1
ligand29178-0,1
ligand31056-0,1
ligand16669-0,1
ligand18287-0,1
ligand29458-0,1
ligand11652-0,1
ligand27091-0,1
ligand27697-0,1
ligand26618-0,1
ligand25300-0,1
ligand4038-0,1
ligand17818-0,1
ligand2754-0,1
ligand12023-0,1
ligand22856-0,1
ligand11226-0,1
ligand4914-0,1
ligand23768-0,1
ligand12948-0,1
ligand18698-0,1
ligand8834-0,1
ligand20537-0,1
ligand21366-0,1
ligand22553-0,1
ligand27667-0,1
ligand357-0,1
ligand24527-0,1
ligand21456-0,1
ligand4338-0,1
ligand28199-0,1
ligand9630-0,1
ligand20515-0,1
ligand18623-0,1
ligand31278-0,1
ligand2810-0,1
ligand538-0,1
ligand7604-0,1
ligand59-0,1
ligand29233-0,1
ligand25311-0,1
ligand29729-0,1
ligand22849-0,1
ligand6490-0,1
ligand4725-0,1
ligand23192-0,1
ligand27118-0,1
ligand22146-0,1
ligand29645-0,1
ligand12378-0,1
ligand10760-0,1
ligand1115-0,1
ligand1163-0,1
ligand30153-0,1
ligand25466-0,1
ligand20293-0,1
ligand21247-0,1
ligand26323-0,1
ligand8025-0,1
ligand23623-0,1
ligand20804-0,1
ligand31796-0,1
ligand19617-0,1
ligand26445-0,1
ligand1937-0,1
ligand11191-0,1
ligand11653-0,1
ligand9074-0,1
ligand30359-0,1
ligand309-0,1
ligand5032-0,1
ligand7345-0,1
ligand5810-0,1
ligand18758-0,1
ligand31063-0,1
ligand22329-0,1
ligand29739-0,1
ligand5718-0,1
ligand7674-0,1
ligand27787-0,1
ligand22523-0,1
ligand20815-0,1
ligand17453-0,1
ligand11125-0,1
ligand615-0,1
ligand3795-0,1
ligand4766-0,1
ligand23081-0,1
ligand7764-0,1
ligand17778-0,1
ligand4279-0,1
ligand31216-0,1
ligand11458-0,1
ligand27791-0,1
ligand13080-0,1
ligand23298-0,1
ligand30517-0,1
ligand19437-0,1
ligand3752-0,1
ligand22132-0,1
ligand17402-0,1
ligand1129-0,1
ligand21406-0,1
ligand18489-0,1
ligand7681-0,1
ligand30027-0,1
ligand5691-0,1
ligand8519-0,1
ligand17800-0,1
ligand27533-0,1
ligand21041-0,1
ligand27376-0,1
ligand17915-0,1
ligand25178-0,1
ligand22622-0,1
ligand16526-0,1
ligand8334-0,1
ligand4920-0,1
ligand23495-0,1
ligand28742-0,1
ligand5915-0,1
ligand8367-0,1
ligand13544-0,1
ligand14350-0,1
ligand28260-0,1
ligand21859-0,1
ligand2835-0,1
ligand27370-0,1
ligand27955-0,1
ligand11371-0,1
ligand19820-0,1
ligand4975-0,1
ligand21026-0,1
ligand24957-0,1
ligand31568-0,1
ligand28538-0,1
ligand11613-0,1
ligand6519-0,1
ligand30707-0,1
ligand1477-1,1
ligand1477-0,1
ligand18293-0,1
ligand16510-0,1
ligand5048-0,1
ligand26541-0,1
ligand13437-0,1
ligand31120-0,1
ligand9697-0,1
ligand4242-0,1
ligand4275-0,1
ligand22629-0,1
ligand3860-0,1
ligand23400-0,1
ligand8963-0,1
ligand31769-0,1
ligand30349-0,1
ligand8630-0,1
ligand30571-0,1
ligand27676-0,1
ligand29152-0,1
ligand9410-0,1
ligand14593-0,1
ligand28506-0,1
ligand27933-0,1
ligand13460-0,1
ligand31426-0,1
ligand24079-0,1
ligand11926-0,1
ligand30498-0,1
ligand15774-0,1
ligand11953-0,1
ligand29940-0,1
ligand3046-0,1
ligand5474-0,1
ligand14644-0,1
ligand12250-0,1
ligand3261-0,1
ligand31081-0,1
ligand5141-0,1
ligand30006-0,1
ligand28897-0,1
ligand1691-0,1
ligand10730-0,1
ligand30528-0,1
ligand29832-0,1
ligand10975-0,1
ligand18055-0,1
ligand31192-0,1
ligand26269-0,1
ligand24038-0,1
ligand27696-0,1
ligand28218-0,1
ligand28849-0,1
ligand15699-0,1
ligand28193-0,1
ligand21825-0,1
ligand31446-0,1
ligand30208-0,1
ligand11796-0,1
ligand29218-0,1
ligand29401-0,1
ligand27059-0,1
ligand13206-0,1
ligand4747-0,1
ligand9718-0,1
ligand31031-0,1
ligand24250-0,1
ligand25515-0,1
ligand2476-0,1
ligand2432-0,1
ligand4064-0,1
ligand16886-0,1
ligand16137-0,1
ligand30697-0,1
ligand14646-0,1
ligand19194-0,1
ligand6328-0,1
ligand13361-0,1
ligand13242-0,1
ligand20559-0,1
ligand30321-0,1
ligand4637-0,1
ligand14516-0,1
ligand13704-0,1
ligand14486-0,1
ligand23677-0,1
ligand16304-0,1
ligand8494-0,1
ligand22817-0,1
ligand16874-0,1
ligand30166-0,1
ligand29459-0,1
ligand18883-0,1
ligand25307-0,1
ligand18331-0,1
ligand31236-0,1
ligand12759-0,1
ligand10842-0,1
ligand19359-0,1
ligand25340-0,1
ligand24314-0,1
ligand28183-0,1
ligand28182-0,1
ligand30839-0,1
ligand31865-0,1
ligand98-0,1
ligand25341-0,1
ligand26398-0,1
ligand12674-0,1
ligand31208-0,1
ligand23986-0,1
ligand26027-0,1
ligand28094-0,1
ligand747-0,1
ligand2502-0,1
ligand10719-0,1
ligand9789-0,1
ligand16923-0,1
ligand1995-0,1
ligand30912-0,1
ligand4718-0,1
ligand9320-0,1
ligand924-0,1
ligand17752-0,1
ligand17753-0,1
ligand6469-0,1
ligand15997-0,1
ligand19715-0,1
ligand12786-0,1
ligand29656-0,1
ligand30827-0,1
ligand8947-0,1
ligand1584-0,1
ligand21733-0,1
ligand2918-0,1
ligand7722-0,1
ligand5352-0,1
ligand9366-0,1
ligand7351-0,1
ligand14954-0,1
ligand5275-0,1
ligand3633-0,1
ligand2239-0,1
ligand13113-0,1
ligand6855-0,1
ligand16715-0,1
ligand29176-0,1
ligand22433-0,1
ligand29139-0,1
ligand23153-0,1
ligand26138-0,1
ligand20070-0,1
ligand27660-0,1
ligand15562-0,1
ligand15459-0,1
ligand16998-0,1
ligand30657-0,1
ligand19499-0,1
ligand6128-0,1
ligand3198-0,1
ligand22137-0,1
ligand10272-0,1
ligand573-0,1
ligand19828-0,1
ligand18474-0,1
ligand30241-0,1
ligand28399-0,1
ligand2942-0,1
ligand15987-0,1
ligand11625-0,1
ligand22102-0,1
ligand21776-0,1
ligand19438-0,1
ligand9040-0,1
ligand11435-0,1
ligand2082-0,1
ligand30900-0,1
ligand3974-0,1
ligand28329-0,1
ligand5678-0,1
ligand14036-0,1
ligand2740-0,1
ligand21519-0,1
ligand18441-0,1
ligand17170-0,1
ligand24658-0,1
ligand20017-0,1
ligand3780-0,1
ligand29442-0,1
ligand28099-0,1
ligand11641-0,1
ligand3430-0,1
ligand13610-0,1
ligand10375-0,1
ligand29375-0,1
ligand4815-0,1
ligand27372-0,1
ligand28955-0,1
ligand8786-0,1
ligand16033-0,1
ligand15233-0,1
ligand5139-0,1
ligand9168-1,1
ligand11642-0,1
ligand21780-0,1
ligand14-0,1
ligand25021-0,1
ligand23255-0,1
ligand2405-0,1
ligand1772-0,1
ligand9200-0,1
ligand10918-0,1
ligand10919-0,1
ligand21709-0,1
ligand9681-0,1
ligand893-0,1
ligand20701-0,1
ligand26101-0,1
ligand5859-0,1
ligand9085-0,1
ligand8965-0,1
ligand12841-0,1
ligand11739-0,1
