,index_in_df,id,size,cluster
1634,2482,(w7-gp(w10-gp(w11-gp(w12-gp(w5-gp(w6-gp(w11-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp19-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp99-num1)-tp4-num1),11,562
1635,3044,(w13-gp(w7-gp(w10-gp(w11-gp(w12-gp(w5-gp(w6-gp(w11-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp19-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp99-num1)-tp4-num1)-tp4-num1),12,562
1636,954,(w3-gp(w9-gp(w1-gp(w7-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp10-num1)-tp40-num1)-tp13-num1)-tp13-num1)-tp4-num1),10,563
1637,1311,(w7-gp(w11-gp(w14-gp(w7-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp13-num1)-tp40-num1)-tp4-num1),10,563
1638,1997,(w13-gp(w7-gp(w14-gp(w10-gp(w4-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp21-num1)-tp10-num1)-tp4-num1)-tp4-num1),11,564
1639,2909,(w11-gp(w2-gp(w10-gp(w14-gp(w10-gp(w4-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp21-num1)-tp16-num1)-tp10-num1)-tp4-num1)-tp4-num1),12,564
1640,97,(w1-gp(w5-gp(w13-gp(w11-gp(w7-gp(w10-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp525-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp21-num1)-tp13-num1)-tp10-num2),10,565
1641,622,(w14-gp(w2-gp(w13-gp(w11-gp(w7-gp(w10-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp525-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp13-num1)-tp21-num1)-tp10-num1),10,565
1642,931,(w3-gp(w5-gp(w4-gp(w3-gp(w10-gp(w10-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp525-num1)-tp21-num1)-tp13-num1)-tp4-num1)-tp13-num1)-tp13-num1)-tp10-num1),10,565
1643,508,(w13-gp(w2-gp(w1-gp(w5-gp(w15-gp(w5-gp(w1-gp(w5-gp(w1-gp27-tp16-num1)-tp4-num1)-tp55-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp21-num1)-tp13-num1)-tp10-num1),10,566
1644,1191,(w6-gp(w13-gp(w15-gp(w5-gp(w10-gp(w12-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp55-num1)-tp16-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp13-num1)-tp4-num1),10,566
1645,2269,(w3-gp(w6-gp(w6-gp(w5-gp(w3-gp(w13-gp(w11-gp(w3-gp(w12-gp(w1-gp27-tp13-num1)-tp16-num1)-tp55-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp21-num1)-tp10-num1)-tp4-num2)-tp4-num1),11,566
1646,1652,(w1-gp(w4-gp(w10-gp(w7-gp(w4-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp239-num1)-tp4-num1),11,567
1647,3342,(w4-gp(w1-gp(w4-gp(w10-gp(w7-gp(w4-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp239-num1)-tp4-num1)-tp4-num1),12,567
1648,2451,(w6-gp(w3-gp(w15-gp(w10-gp(w2-gp(w1-gp(w8-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp36-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp21-num1)-tp13-num1)-tp10-num1)-tp4-num1),11,568
1649,3080,(w14-gp(w15-gp(w7-gp(w15-gp(w13-gp(w2-gp(w1-gp(w8-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp36-num1)-tp13-num1)-tp10-num1)-tp21-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp36-num1)-tp4-num1),12,568
1650,3249,(w2-gp(w6-gp(w3-gp(w15-gp(w10-gp(w2-gp(w1-gp(w8-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp36-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp21-num1)-tp13-num1)-tp10-num1)-tp36-num1)-tp4-num1),12,568
1651,276,(w11-gp(w1-gp(w11-gp(w8-gp(w15-gp(w15-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp375-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp4-num3),10,569
1652,1384,(w8-gp(w1-gp(w11-gp(w8-gp(w15-gp(w15-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp375-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp4-num2)-tp10-num1),10,569
1653,1780,(w10-gp(w8-gp(w1-gp(w11-gp(w8-gp(w15-gp(w15-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp375-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp4-num2)-tp10-num1)-tp4-num2),11,569
1654,101,(w1-gp(w6-gp(w10-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp1-num1)-tp4-num1)-tp10-num1)-tp16-num1),10,570
1655,911,(w3-gp(w2-gp(w13-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp10-num1)-tp21-num1)-tp1-num1),10,570
1656,933,(w3-gp(w6-gp(w10-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp1-num1)-tp4-num1)-tp21-num1)-tp10-num1),10,570
1657,1208,(w6-gp(w2-gp(w13-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp10-num1)-tp1-num1)-tp16-num1),10,570
1658,1443,(w8-gp(w2-gp(w13-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp10-num1)-tp16-num1)-tp1-num1),10,570
1659,1464,(w8-gp(w4-gp(w13-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp21-num1)-tp1-num1)-tp10-num1),10,570
1660,1593,(w9-gp(w8-gp(w13-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp1-num1)-tp10-num1)-tp16-num1),10,570
1661,1594,(w9-gp(w8-gp(w13-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp1-num1)-tp21-num1)-tp10-num1),10,570
1662,1814,(w11-gp(w13-gp(w4-gp(w13-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp21-num1)-tp16-num1)-tp1-num1)-tp10-num1),11,570
1663,2052,(w14-gp(w3-gp(w6-gp(w10-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp1-num1)-tp4-num1)-tp21-num1)-tp16-num1)-tp10-num1),11,570
1664,2216,(w2-gp(w8-gp(w4-gp(w13-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp21-num1)-tp1-num1)-tp16-num1)-tp10-num1),11,570
1665,2284,(w3-gp(w9-gp(w8-gp(w13-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp1-num1)-tp21-num1)-tp16-num1)-tp10-num1),11,570
1666,2362,(w5-gp(w13-gp(w4-gp(w13-gp(w6-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp21-num1)-tp16-num1)-tp10-num1)-tp1-num1),11,570
1667,2589,(w8-gp(w4-gp(w13-gp(w1-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp284-num1)-tp13-num1)-tp4-num1)-tp4-num2),11,571
1668,3333,(w3-gp(w8-gp(w4-gp(w13-gp(w1-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp284-num1)-tp13-num1)-tp4-num1)-tp4-num2)-tp10-num1),12,571
1669,2924,(w11-gp(w6-gp(w3-gp(w12-gp(w3-gp(w7-gp(w12-gp(w13-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp149-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp134-num1)-tp4-num1)-tp4-num1),12,572
1670,3687,(w9-gp(w4-gp(w15-gp(w15-gp(w9-gp(w11-gp(w12-gp(w1-gp(w15-gp(w5-gp(w1-gp27-tp16-num1)-tp149-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp21-num1)-tp10-num1)-tp134-num1)-tp4-num1)-tp4-num1),12,572
1671,2930,(w11-gp(w8-gp(w5-gp(w5-gp(w13-gp(w1-gp(w1-gp(w8-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp36-num1)-tp13-num1)-tp13-num1)-tp21-num1)-tp10-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp4-num2),12,573
1672,3168,(w15-gp(w2-gp(w1-gp(w1-gp(w11-gp(w1-gp(w1-gp(w8-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp36-num1)-tp13-num1)-tp13-num1)-tp4-num2)-tp10-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp4-num2),12,573
1673,2436,(w6-gp(w15-gp(w7-gp(w6-gp(w12-gp(w9-gp(w9-gp(w15-gp(w12-gp(w1-gp27-tp13-num1)-tp40-num1)-tp16-num1)-tp13-num1)-tp10-num1)-tp10-num1)-tp10-num1)-tp10-num1)-tp10-num1)-tp4-num1),11,574
1674,3607,(w8-gp(w14-gp(w15-gp(w7-gp(w6-gp(w12-gp(w9-gp(w9-gp(w15-gp(w12-gp(w1-gp27-tp13-num1)-tp40-num1)-tp16-num1)-tp13-num1)-tp10-num1)-tp10-num1)-tp10-num1)-tp10-num1)-tp1-num1)-tp10-num1)-tp4-num1),12,574
1675,1750,(w10-gp(w3-gp(w10-gp(w12-gp(w11-gp(w11-gp(w2-gp(w1-gp(w5-gp(w1-gp27-tp16-num1)-tp525-num1)-tp16-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp21-num1)-tp10-num1)-tp79-num1)-tp4-num1),11,575
1676,3593,(w8-gp(w10-gp(w3-gp(w10-gp(w12-gp(w11-gp(w11-gp(w2-gp(w1-gp(w5-gp(w1-gp27-tp16-num1)-tp525-num1)-tp16-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp21-num1)-tp10-num1)-tp79-num1)-tp4-num2)-tp4-num1),12,575
1677,2358,(w5-gp(w12-gp(w14-gp(w14-gp(w15-gp(w9-gp(w6-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp55-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp64-num1)-tp4-num1),11,576
1678,3312,(w3-gp(w5-gp(w12-gp(w14-gp(w14-gp(w15-gp(w9-gp(w6-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp55-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp64-num1)-tp4-num1)-tp4-num1),12,576
1679,2151,(w2-gp(w1-gp(w3-gp(w8-gp(w10-gp(w3-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp64-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp4-num1)-tp4-num1),11,577
1680,3375,(w4-gp(w2-gp(w1-gp(w3-gp(w8-gp(w10-gp(w3-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp64-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp4-num1)-tp64-num1)-tp4-num1),12,577
1681,956,(w3-gp(w9-gp(w3-gp(w8-gp(w9-gp(w14-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp77-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp10-num1)-tp10-num1)-tp1-num1),10,578
1682,1823,(w11-gp(w14-gp(w12-gp(w11-gp(w6-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp10-num1)-tp13-num1)-tp10-num1)-tp4-num1),11,579
1683,3141,(w15-gp(w11-gp(w13-gp(w5-gp(w4-gp(w6-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp13-num1)-tp4-num2)-tp10-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp4-num1),12,579
1684,3160,(w15-gp(w14-gp(w9-gp(w7-gp(w8-gp(w6-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp21-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp4-num1),12,579
1685,3219,(w2-gp(w11-gp(w14-gp(w12-gp(w11-gp(w6-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp10-num1)-tp13-num1)-tp10-num1)-tp4-num2)-tp4-num1),12,579
1686,3417,(w5-gp(w13-gp(w12-gp(w11-gp(w14-gp(w7-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp21-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp4-num1),12,579
1687,3598,(w8-gp(w11-gp(w14-gp(w12-gp(w11-gp(w6-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp10-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp4-num2),12,579
1688,3686,(w9-gp(w4-gp(w10-gp(w8-gp(w11-gp(w7-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp10-num1)-tp21-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp4-num1),12,579
1689,814,(w2-gp(w6-gp(w3-gp(w15-gp(w3-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp64-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp284-num1)-tp4-num1),10,580
1690,1261,(w6-gp(w7-gp(w9-gp(w10-gp(w3-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp64-num1)-tp13-num1)-tp284-num1)-tp10-num1)-tp13-num1)-tp13-num1)-tp4-num1),10,580
1691,1439,(w8-gp(w15-gp(w3-gp(w15-gp(w3-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp64-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp284-num1)-tp10-num1)-tp4-num1),10,580
1692,1972,(w13-gp(w14-gp(w9-gp(w13-gp(w7-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp21-num1)-tp10-num1)-tp13-num1)-tp13-num1)-tp10-num2)-tp4-num1),11,581
1693,3001,(w13-gp(w10-gp(w1-gp(w6-gp(w8-gp(w4-gp(w6-gp(w9-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp1-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp21-num1)-tp13-num1)-tp10-num2)-tp4-num1)-tp4-num3),12,581
1694,102,(w1-gp(w6-gp(w10-gp(w6-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp10-num1),10,582
1695,1152,(w5-gp(w6-gp(w10-gp(w6-gp(w7-gp(w7-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp6-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp4-num1),10,582
1696,935,(w3-gp(w6-gp(w13-gp(w11-gp(w7-gp(w10-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp525-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp10-num1)-tp13-num1)-tp10-num1),10,583
1697,2620,(w9-gp(w1-gp(w5-gp(w13-gp(w11-gp(w7-gp(w10-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp525-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp21-num1)-tp13-num1)-tp10-num2)-tp10-num1),11,583
1698,2703,(w9-gp(w8-gp(w8-gp(w1-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp77-num1)-tp4-num1),11,584
1699,3063,(w14-gp(w10-gp(w14-gp(w10-gp(w1-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp77-num1)-tp4-num1)-tp10-num1),12,584
1700,633,(w14-gp(w3-gp(w8-gp(w12-gp(w2-gp(w14-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp491-num1)-tp21-num1)-tp13-num1)-tp4-num1)-tp13-num1)-tp13-num1)-tp10-num1),10,585
1701,2016,(w13-gp(w9-gp(w9-gp(w13-gp(w1-gp(w6-gp(w14-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp491-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp21-num1)-tp13-num1)-tp10-num2)-tp4-num1),11,585
1702,2799,(w10-gp(w1-gp(w6-gp(w13-gp(w8-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp13-num1)-tp21-num1)-tp10-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp4-num2),12,586
1703,3681,(w9-gp(w2-gp(w6-gp(w15-gp(w15-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp13-num1)-tp4-num2)-tp10-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp4-num2),12,586
1704,756,(w2-gp(w12-gp(w14-gp(w9-gp(w10-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp7-num1)-tp13-num1)-tp13-num1)-tp4-num2)-tp10-num1)-tp284-num1)-tp16-num1),10,587
1705,810,(w2-gp(w6-gp(w14-gp(w9-gp(w10-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp7-num1)-tp13-num1)-tp13-num1)-tp4-num2)-tp284-num1)-tp10-num1)-tp16-num1),10,587
1706,881,(w3-gp(w13-gp(w10-gp(w4-gp(w13-gp(w14-gp(w14-gp(w12-gp(w1-gp27-tp13-num1)-tp13-num1)-tp284-num1)-tp13-num1)-tp4-num1)-tp4-num1)-tp10-num1)-tp10-num1)-tp1-num1),10,588
1707,2232,(w3-gp(w10-gp(w3-gp(w4-gp(w5-gp(w15-gp(w12-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp55-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp21-num1)-tp13-num1)-tp10-num2)-tp4-num1),11,589
1708,2576,(w8-gp(w2-gp(w4-gp(w7-gp(w5-gp(w15-gp(w12-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp55-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp4-num1)-tp10-num1),11,589
1709,3272,(w3-gp(w11-gp(w14-gp(w10-gp(w1-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp55-num1)-tp4-num1)-tp4-num1),12,589
1710,1415,(w8-gp(w12-gp(w15-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp13-num1)-tp4-num2)-tp19-num1)-tp13-num1)-tp16-num1),10,590
1711,2128,(w15-gp(w8-gp(w12-gp(w15-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp13-num1)-tp4-num2)-tp19-num1)-tp13-num1)-tp16-num1)-tp10-num1),11,590
1712,1018,(w4-gp(w13-gp(w10-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp4-num1),10,591
1713,1968,(w13-gp(w14-gp(w10-gp(w1-gp(w15-gp(w4-gp(w11-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp79-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp4-num1)-tp10-num1),11,591
1714,1346,(w7-gp(w2-gp(w1-gp(w5-gp(w15-gp(w5-gp(w1-gp(w5-gp(w1-gp27-tp16-num1)-tp4-num1)-tp55-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp21-num1)-tp10-num1)-tp64-num1),10,592
1715,985,(w4-gp(w11-gp(w10-gp(w10-gp(w10-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp7-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp21-num1)-tp4-num1)-tp221-num1),10,593
1716,1003,(w4-gp(w11-gp(w4-gp(w7-gp(w10-gp(w6-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp1144-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp21-num1)-tp10-num1)-tp1-num1),10,594
1717,1282,(w7-gp(w1-gp(w13-gp(w10-gp(w11-gp(w14-gp(w2-gp(w12-gp(w1-gp27-tp13-num1)-tp284-num1)-tp16-num1)-tp13-num1)-tp13-num1)-tp10-num1)-tp10-num1)-tp13-num1)-tp4-num1),10,595
1718,2530,(w7-gp(w8-gp(w13-gp(w13-gp(w10-gp(w11-gp(w14-gp(w2-gp(w12-gp(w1-gp27-tp13-num1)-tp284-num1)-tp16-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp13-num1)-tp10-num1)-tp1-num1)-tp10-num1),11,595
1719,2385,(w5-gp(w3-gp(w10-gp(w13-gp(w10-gp(w6-gp(w12-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp40-num1)-tp13-num1)-tp10-num1)-tp10-num1)-tp13-num1)-tp10-num1)-tp10-num1)-tp4-num1),11,596
1720,3181,(w15-gp(w7-gp(w3-gp(w10-gp(w13-gp(w10-gp(w6-gp(w12-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp40-num1)-tp13-num1)-tp10-num1)-tp10-num1)-tp13-num1)-tp10-num1)-tp1-num1)-tp10-num1)-tp4-num1),12,596
1721,1033,(w4-gp(w15-gp(w14-gp(w10-gp(w3-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp64-num1)-tp13-num1)-tp10-num1)-tp19-num1)-tp13-num1)-tp13-num1)-tp4-num1),10,597
1722,1165,(w5-gp(w8-gp(w8-gp(w10-gp(w3-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp64-num1)-tp13-num1)-tp10-num1)-tp13-num1)-tp19-num1)-tp13-num1)-tp4-num1),10,597
1723,427,(w12-gp(w2-gp(w6-gp(w10-gp(w3-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp64-num1)-tp13-num1)-tp10-num1)-tp4-num1)-tp64-num1)-tp13-num1)-tp16-num1),10,598
1724,1256,(w6-gp(w7-gp(w10-gp(w10-gp(w3-gp(w10-gp(w10-gp(w12-gp(w1-gp27-tp13-num1)-tp10-num1)-tp64-num1)-tp13-num1)-tp10-num1)-tp64-num1)-tp4-num1)-tp13-num1)-tp16-num1),10,598
1725,1559,(w9-gp(w3-gp(w1-gp(w6-gp(w11-gp(w2-gp(w6-gp(w12-gp(w1-gp27-tp13-num1)-tp4-num1)-tp1085-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp21-num1)-tp10-num1)-tp79-num1),10,599
1726,2,(w1-gp(w1-gp(w10-gp(w8-gp(w15-gp(w15-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp375-num1)-tp13-num1)-tp13-num1)-tp4-num1)-tp13-num1)-tp4-num1)-tp10-num1),10,600
1727,2157,(w2-gp(w10-gp(w10-gp(w11-gp(w8-gp(w15-gp(w15-gp(w13-gp(w5-gp(w1-gp27-tp16-num1)-tp16-num1)-tp375-num1)-tp13-num1)-tp13-num1)-tp13-num1)-tp21-num1)-tp10-num1)-tp4-num3)-tp4-num1),11,600
