,v1,v2
3920,1144,154
3921,1144,757
3922,1144,861
3923,1144,1135
3924,1145,434
3925,1145,857
3926,1146,621
3927,1148,527
3928,1149,769
3929,1149,837
3930,1149,985
3931,1149,1154
3932,1149,1734
3933,1150,1113
3934,1150,1279
3935,1150,1555
3936,1151,322
3937,1151,498
3938,1151,717
3939,1151,1013
3940,1151,1027
3941,1151,1123
3942,1151,1604
3943,1152,115
3944,1152,767
3945,1152,801
3946,1153,25
3947,1153,112
3948,1153,119
3949,1153,316
3950,1153,759
3951,1153,1135
3952,1153,1139
3953,1154,837
3954,1154,985
3955,1154,1734
3956,1157,394
3957,1158,971
3958,1158,1442
3959,1159,20
3960,1159,351
3961,1161,638
3962,1162,20
3963,1162,1013
3964,1162,1604
3965,1163,147
3966,1163,222
3967,1163,461
3968,1163,515
3969,1163,716
3970,1163,1499
3971,1164,29
3972,1164,303
3973,1164,510
3974,1165,29
3975,1165,415
3976,1166,407
3977,1166,566
3978,1166,589
3979,1166,734
3980,1166,1127
3981,1167,33
3982,1176,159
3983,1184,122
3984,1187,430
3985,1192,855
3986,1193,154
3987,1193,251
3988,1193,273
3989,1194,108
3990,1194,749
3991,1195,174
3992,1195,298
3993,1197,166
3994,1197,215
3995,1197,612
3996,1198,736
3997,1199,1354
3998,1200,214
3999,1201,604
4000,1203,410
4001,1204,407
4002,1205,239
4003,1206,250
4004,1207,1061
4005,1208,309
4006,1208,402
4007,1208,473
4008,1209,189
4009,1210,1527
4010,1211,45
4011,1211,87
4012,1213,256
4013,1214,309
4014,1214,810
4015,1214,1165
4016,1214,1654
4017,1217,793
4018,1218,848
4019,1219,3
4020,1219,6
4021,1219,144
4022,1219,205
4023,1219,210
4024,1219,219
4025,1219,278
4026,1219,281
4027,1219,298
4028,1219,319
4029,1219,366
4030,1219,384
4031,1219,394
4032,1219,626
4033,1219,737
4034,1219,763
4035,1219,800
4036,1219,845
4037,1219,855
4038,1219,877
4039,1219,885
4040,1219,889
4041,1219,891
4042,1219,922
4043,1219,1015
4044,1219,1068
4045,1219,1111
4046,1219,1112
4047,1219,1137
4048,1219,1272
4049,1219,1519
4050,1219,1521
4051,1219,1658
4052,1219,1701
4053,1219,1702
4054,1219,1742
4055,1220,126
4056,1220,1040
4057,1221,328
4058,1221,1233
4059,1221,1353
4060,1221,1526
4061,1222,345
4062,1222,369
4063,1222,454
4064,1222,584
4065,1222,693
4066,1222,1040
4067,1222,1112
4068,1222,1680
4069,1223,596
4070,1223,675
4071,1223,794
4072,1223,805
4073,1224,81
4074,1224,116
4075,1224,168
4076,1224,290
4077,1224,465
4078,1224,581
4079,1224,704
4080,1224,835
4081,1225,21
4082,1225,94
4083,1225,1150
4084,1225,1373
4085,1226,499
4086,1226,888
4087,1226,982
4088,1226,1523
4089,1226,1533
4090,1226,1692
4091,1227,71
4092,1227,1655
4093,1228,302
4094,1228,939
4095,1228,1427
4096,1228,1593
4097,1230,68
4098,1230,91
4099,1230,316
4100,1230,435
4101,1230,625
4102,1230,827
4103,1230,1025
4104,1230,1094
4105,1230,1136
4106,1231,1244
4107,1232,15
4108,1232,311
4109,1232,421
4110,1232,533
4111,1232,1588
4112,1232,1729
4113,1232,1730
4114,1233,328
4115,1234,97
4116,1234,316
4117,1235,260
4118,1235,575
4119,1236,56
4120,1236,1223
4121,1239,973
4122,1241,1367
4123,1242,166
4124,1242,291
4125,1242,346
4126,1242,524
4127,1242,536
4128,1242,924
4129,1242,1276
4130,1245,64
4131,1245,1591
4132,1246,193
4133,1246,1460
4134,1247,1626
4135,1248,15
4136,1248,94
4137,1248,162
4138,1248,365
4139,1248,528
4140,1248,801
4141,1248,1373
4142,1248,1662
4143,1249,426
4144,1249,717
4145,1250,148
4146,1250,173
4147,1250,181
4148,1250,217
4149,1250,218
4150,1250,411
4151,1250,412
4152,1250,576
4153,1250,1591
4154,1250,1727
4155,1251,723
4156,1251,775
4157,1251,1688
4158,1252,643
4159,1253,644
4160,1254,376
4161,1255,855
4162,1256,1482
4163,1257,749
4164,1258,539
4165,1259,33
4166,1260,501
4167,1260,600
4168,1261,1353
4169,1262,604
4170,1262,1701
4171,1263,3
4172,1263,736
4173,1264,918
4174,1265,1156
4175,1265,1442
4176,1266,283
4177,1266,519
4178,1266,590
4179,1266,834
4180,1266,1425
4181,1266,1522
4182,1267,441
4183,1267,520
4184,1267,780
4185,1268,1339
4186,1269,208
4187,1269,440
4188,1269,830
4189,1269,875
4190,1269,1011
4191,1270,367
4192,1270,1229
4193,1271,944
4194,1272,384
4195,1272,1742
4196,1273,6
4197,1273,121
4198,1274,28
4199,1276,346
4200,1277,0
4201,1277,926
4202,1277,1367
4203,1278,71
4204,1279,213
4205,1279,808
4206,1279,1579
4207,1280,12
4208,1280,29
4209,1280,93
4210,1280,97
4211,1280,183
4212,1280,207
4213,1280,281
4214,1280,316
4215,1280,322
4216,1280,325
4217,1280,375
4218,1280,573
4219,1280,746
4220,1280,1081
4221,1280,1234
4222,1280,1372
4223,1282,222
4224,1283,335
4225,1283,680
4226,1285,324
4227,1285,1701
4228,1286,191
4229,1287,423
4230,1287,569
4231,1287,703
4232,1287,830
4233,1288,481
4234,1288,550
4235,1289,1482
4236,1291,704
4237,1292,246
4238,1292,843
4239,1292,913
4240,1292,967
4241,1293,155
4242,1293,395
4243,1293,1230
4244,1293,1520
4245,1293,1656
4246,1293,1660
4247,1294,932
4248,1295,269
4249,1295,392
4250,1295,982
4251,1297,92
4252,1299,238
4253,1299,421
4254,1301,738
4255,1301,1152
4256,1302,503
4257,1302,787
4258,1302,842
4259,1302,1235
4260,1303,176
4261,1303,794
4262,1305,1339
4263,1305,1368
4264,1306,258
4265,1306,547
4266,1308,646
4267,1309,1548
4268,1310,92
4269,1311,810
4270,1312,137
4271,1312,283
4272,1312,371
4273,1312,571
4274,1312,617
4275,1312,815
4276,1313,309
4277,1314,800
4278,1314,1090
4279,1315,1535
4280,1316,864
4281,1317,92
4282,1318,364
4283,1319,1548
4284,1320,191
4285,1321,291
4286,1322,888
4287,1323,231
4288,1324,129
4289,1324,313
4290,1324,337
4291,1326,864
4292,1327,212
4293,1327,313
4294,1327,356
4295,1328,388
4296,1329,34
4297,1329,737
4298,1330,693
4299,1331,376
4300,1332,529
4301,1333,157
4302,1333,312
4303,1333,524
4304,1333,848
4305,1333,1088
4306,1334,138
4307,1334,1287
4308,1335,291
4309,1336,534
4310,1339,276
4311,1339,602
4312,1339,719
4313,1339,1244
4314,1339,1352
4315,1340,58
4316,1341,394
4317,1343,243
4318,1343,679
4319,1343,728
4320,1344,182
4321,1344,788
4322,1344,916
4323,1344,1580
4324,1345,94
4325,1345,321
4326,1345,1373
4327,1345,1648
4328,1346,163
4329,1346,474
4330,1346,1531
4331,1347,341
4332,1348,1657
4333,1349,1654
4334,1351,385
4335,1351,1656
4336,1352,276
4337,1352,1244
4338,1353,30
4339,1353,854
4340,1354,1652
4341,1355,362
4342,1355,699
4343,1355,704
4344,1355,1138
4345,1357,32
4346,1357,521
4347,1357,927
4348,1357,974
4349,1358,294
4350,1360,1491
4351,1361,8
4352,1361,177
4353,1361,222
4354,1361,493
4355,1361,560
4356,1361,706
4357,1361,813
4358,1361,925
4359,1361,1743
4360,1362,1140
4361,1363,759
4362,1364,1127
4363,1365,757
4364,1365,809
4365,1365,840
4366,1365,948
4367,1365,1642
4368,1366,223
4369,1367,0
4370,1368,752
4371,1369,133
4372,1369,156
4373,1369,172
4374,1369,441
4375,1369,447
4376,1369,520
4377,1370,192
4378,1370,259
4379,1371,485
4380,1371,705
4381,1371,714
4382,1371,1429
4383,1374,162
4384,1374,808
4385,1376,1349
4386,1377,364
4387,1378,440
4388,1378,502
4389,1379,748
4390,1380,286
4391,1380,687
4392,1381,1277
4393,1382,421
4394,1382,1588
4395,1382,1662
4396,1383,499
4397,1384,212
4398,1384,672
4399,1386,258
4400,1387,379
4401,1387,707
4402,1388,1223
4403,1390,212
4404,1390,672
4405,1391,634
4406,1392,1548
4407,1393,437
4408,1393,885
4409,1394,301
4410,1394,1089
4411,1395,283
4412,1396,92
4413,1397,475
4414,1397,1111
4415,1398,355
4416,1399,357
4417,1400,661
4418,1401,888
4419,1402,1055
4420,1402,1535
4421,1403,654
4422,1404,144
4423,1405,517
4424,1406,1354
4425,1407,800
4426,1408,469
4427,1409,278
4428,1410,231
4429,1411,529
4430,1412,1433
4431,1413,909
4432,1414,24
4433,1415,823
4434,1417,475
4435,1417,1111
4436,1418,50
4437,1418,188
4438,1418,1060
4439,1418,1679
4440,1419,1251
4441,1420,149
4442,1420,231
4443,1420,269
4444,1420,281
4445,1420,325
4446,1420,381
4447,1420,392
4448,1420,444
4449,1420,471
4450,1420,499
4451,1420,539
4452,1420,544
4453,1420,568
4454,1420,804
4455,1420,864
4456,1420,888
4457,1420,982
4458,1420,1010
4459,1420,1234
4460,1420,1280
4461,1420,1430
4462,1420,1523
4463,1420,1533
4464,1420,1548
4465,1420,1619
4466,1420,1645
4467,1420,1652
4468,1420,1692
4469,1420,1722
4470,1421,159
4471,1421,1270
4472,1422,328
4473,1422,1233
4474,1422,1353
4475,1422,1526
4476,1423,407
4477,1423,566
4478,1423,589
4479,1423,734
4480,1423,1127
4481,1424,22
4482,1424,159
4483,1424,189
4484,1424,384
4485,1424,410
4486,1424,604
4487,1424,736
4488,1424,763
4489,1424,789
4490,1424,845
4491,1424,877
4492,1424,1015
4493,1424,1112
4494,1424,1127
4495,1424,1133
4496,1424,1137
4497,1424,1228
4498,1424,1251
4499,1424,1269
4500,1424,1526
4501,1426,739
4502,1426,856
4503,1427,1643
4504,1429,196
4505,1429,485
4506,1429,1168
4507,1429,1298
4508,1430,93
4509,1430,183
4510,1430,207
4511,1430,322
4512,1430,325
4513,1430,573
4514,1430,1372
4515,1431,281
4516,1432,84
4517,1432,421
4518,1432,867
4519,1433,241
4520,1434,1049
4521,1435,617
4522,1436,413
4523,1436,537
4524,1437,57
4525,1437,73
4526,1437,83
4527,1437,305
4528,1437,571
4529,1442,1627
4530,1444,1145
4531,1445,364
4532,1446,162
4533,1446,788
4534,1447,655
4535,1448,609
4536,1449,231
4537,1449,314
4538,1449,381
4539,1449,888
4540,1450,144
4541,1450,278
4542,1450,399
4543,1450,1742
4544,1451,137
4545,1451,283
4546,1451,617
4547,1451,725
4548,1451,815
4549,1452,385
4550,1452,425
4551,1452,554
4552,1452,634
4553,1453,84
4554,1454,1111
4555,1455,774
4556,1456,1082
4557,1457,291
4558,1457,480
4559,1461,955
4560,1463,45
4561,1466,1246
4562,1468,719
4563,1469,1244
4564,1472,276
4565,1472,357
4566,1473,619
4567,1474,621
4568,1476,1137
4569,1477,484
4570,1478,536
4571,1479,1135
4572,1480,684
4573,1481,617
4574,1481,758
4575,1481,1038
4576,1481,1091
4577,1481,1121
4578,1481,1743
4579,1484,1040
4580,1486,736
4581,1487,762
4582,1488,519
4583,1489,681
4584,1489,733
4585,1489,779
4586,1492,92
4587,1492,154
4588,1492,757
4589,1492,861
4590,1492,1135
4591,1493,92
4592,1493,154
4593,1493,757
4594,1493,861
4595,1493,1135
4596,1494,1365
4597,1495,780
4598,1496,527
4599,1497,223
4600,1497,409
4601,1498,1038
4602,1499,147
4603,1500,360
4604,1501,1351
4605,1502,517
4606,1502,880
4607,1502,1657
4608,1503,364
4609,1503,761
4610,1503,848
4611,1503,1304
4612,1504,341
4613,1504,698
4614,1505,364
4615,1505,761
4616,1505,848
4617,1505,1304
4618,1506,394
4619,1508,947
4620,1510,922
4621,1510,1427
4622,1512,828
4623,1513,410
4624,1514,1136
4625,1515,462
4626,1515,1165
4627,1516,335
4628,1516,722
4629,1516,1217
4630,1517,1699
4631,1519,93
4632,1519,175
4633,1520,91
4634,1520,177
4635,1520,1094
4636,1521,175
4637,1521,206
4638,1522,316
4639,1522,519
4640,1524,604
4641,1524,1680
4642,1525,193
4643,1525,491
4644,1526,328
4645,1526,527
4646,1526,854
4647,1527,511
4648,1527,872
4649,1527,1239
4650,1528,638
4651,1529,234
4652,1530,514
4653,1530,767
4654,1531,163
4655,1532,724
4656,1533,183
4657,1534,23
4658,1534,93
4659,1534,147
4660,1534,222
4661,1534,466
4662,1534,586
4663,1534,635
4664,1534,853
4665,1534,951
4666,1534,1738
4667,1536,359
4668,1537,335
4669,1537,678
4670,1537,822
4671,1538,468
4672,1538,795
4673,1538,852
4674,1538,1013
4675,1538,1604
4676,1538,1706
4677,1539,1526
4678,1540,1425
4679,1541,774
4680,1542,469
4681,1543,634
4682,1544,982
4683,1545,144
4684,1545,1147
4685,1546,524
4686,1549,1095
4687,1549,1300
4688,1549,1721
4689,1550,103
4690,1551,142
4691,1552,173
4692,1552,268
4693,1553,127
4694,1553,148
4695,1554,106
4696,1554,197
4697,1556,278
4698,1556,385
4699,1556,815
4700,1556,848
4701,1556,888
4702,1557,408
4703,1557,769
4704,1558,445
4705,1558,685
4706,1559,341
4707,1561,1348
4708,1562,69
4709,1564,705
4710,1564,706
4711,1564,733
4712,1564,925
4713,1565,1653
4714,1565,1657
4715,1565,1661
4716,1566,356
4717,1567,69
4718,1567,1014
4719,1568,993
4720,1569,1590
4721,1570,241
4722,1571,93
4723,1571,222
4724,1571,322
4725,1572,914
4726,1573,9
4727,1573,584
4728,1573,1050
4729,1574,54
4730,1574,189
4731,1574,229
4732,1574,441
4733,1574,511
4734,1574,520
4735,1574,963
4736,1574,1527
4737,1574,1625
4738,1575,160
4739,1575,207
4740,1575,1619
4741,1576,695
4742,1577,94
4743,1577,533
4744,1577,542
4745,1577,808
4746,1577,1373
4747,1578,320
4748,1578,459
4749,1578,705
4750,1578,1048
4751,1581,810
4752,1582,155
4753,1582,826
4754,1583,410
4755,1583,430
4756,1583,505
4757,1583,918
4758,1584,863
4759,1584,1438
4760,1584,1709
4761,1585,144
4762,1585,210
4763,1585,366
4764,1585,763
4765,1585,877
4766,1585,1519
4767,1586,222
4768,1586,362
4769,1586,435
4770,1586,611
4771,1586,827
4772,1587,105
4773,1587,772
4774,1587,824
4775,1588,15
4776,1588,421
4777,1588,533
4778,1590,19
4779,1590,1436
4780,1590,1532
4781,1591,294
4782,1591,667
4783,1591,668
4784,1591,1338
4785,1591,1358
4786,1592,67
4787,1592,454
4788,1592,474
4789,1592,812
4790,1592,893
4791,1593,726
4792,1594,8
4793,1594,74
4794,1594,124
4795,1594,506
4796,1595,322
4797,1596,33
4798,1597,11
4799,1597,600
4800,1597,890
4801,1598,402
4802,1599,600
4803,1600,215
4804,1600,225
4805,1600,510
4806,1600,1088
4807,1600,1164
4808,1601,269
4809,1601,444
4810,1601,544
4811,1601,1548
4812,1601,1652
4813,1602,231
4814,1602,392
4815,1602,471
4816,1602,804
4817,1602,864
4818,1602,1234
4819,1602,1722
4820,1605,448
4821,1605,474
4822,1605,513
4823,1606,301
4824,1606,1339
4825,1611,824
4826,1611,1216
4827,1617,705
4828,1618,1048
4829,1619,160
4830,1619,322
4831,1619,325
4832,1620,303
4833,1620,669
4834,1621,183
4835,1623,358
4836,1624,926
4837,1625,304
4838,1625,1239
4839,1625,1723
4840,1628,993
4841,1629,617
4842,1630,937
4843,1631,644
4844,1631,646
4845,1632,215
4846,1633,199
4847,1634,251
4848,1635,445
4849,1635,551
4850,1635,738
4851,1636,40
4852,1637,269
4853,1638,654
4854,1638,1290
4855,1639,626
4856,1640,1082
4857,1641,492
4858,1641,993
4859,1641,1045
4860,1645,1081
4861,1646,144
4862,1646,210
4863,1646,366
4864,1646,763
4865,1646,877
4866,1646,1519
4867,1647,25
4868,1647,183
4869,1647,194
4870,1647,292
4871,1647,642
4872,1647,684
4873,1648,233
4874,1648,287
4875,1648,321
4876,1649,250
4877,1649,300
4878,1649,1366
4879,1649,1532
4880,1650,12
4881,1650,23
4882,1650,371
4883,1650,615
4884,1650,758
4885,1650,874
4886,1650,1522
4887,1651,25
4888,1651,255
4889,1652,93
4890,1652,97
4891,1653,25
4892,1653,177
4893,1653,1027
4894,1654,25
4895,1654,292
4896,1655,183
4897,1656,68
4898,1656,1085
4899,1656,1094
4900,1657,68
4901,1657,1027
4902,1658,175
4903,1658,1137
4904,1659,92
4905,1659,368
4906,1660,316
4907,1660,1136
4908,1661,316
4909,1661,484
4910,1662,15
4911,1662,162
4912,1662,1373
4913,1663,409
4914,1664,1339
4915,1664,1368
4916,1665,15
4917,1665,21
4918,1666,185
4919,1666,233
4920,1666,1343
4921,1668,511
4922,1668,1239
4923,1669,522
4924,1670,560
4925,1670,571
4926,1670,762
4927,1674,456
4928,1674,585
4929,1674,736
4930,1674,1486
4931,1674,1491
4932,1675,947
4933,1679,50
4934,1679,242
4935,1680,345
4936,1680,1112
4937,1681,132
4938,1682,647
4939,1682,913
4940,1682,967
4941,1684,949
4942,1686,20
4943,1686,177
4944,1686,677
4945,1686,795
4946,1686,925
4947,1686,1013
4948,1686,1538
4949,1686,1604
4950,1686,1706
4951,1687,20
4952,1687,248
4953,1687,351
4954,1687,677
4955,1687,706
4956,1687,795
4957,1687,925
4958,1687,1013
4959,1687,1159
4960,1687,1429
4961,1687,1686
4962,1688,775
4963,1689,505
4964,1690,949
4965,1691,462
4966,1693,914
4967,1694,288
4968,1695,918
4969,1698,8
4970,1698,199
4971,1698,493
4972,1698,508
4973,1698,634
4974,1698,844
4975,1698,1089
4976,1698,1520
4977,1699,979
4978,1700,388
4979,1700,661
4980,1700,706
4981,1700,779
4982,1700,925
4983,1700,1653
4984,1701,329
4985,1701,1112
4986,1702,557
4987,1702,907
4988,1705,205
4989,1710,459
4990,1710,571
4991,1710,1587
4992,1710,1743
4993,1713,198
4994,1713,316
4995,1713,484
4996,1713,519
4997,1713,536
4998,1713,684
4999,1713,829
5000,1713,861
5001,1713,924
5002,1713,1135
5003,1713,1136
5004,1713,1137
5005,1713,1234
5006,1713,1522
5007,1713,1658
5008,1713,1660
5009,1713,1661
5010,1713,1722
5011,1714,885
5012,1715,910
5013,1716,637
5014,1716,639
5015,1716,1095
5016,1717,337
5017,1717,867
5018,1718,192
5019,1719,84
5020,1719,307
5021,1719,359
5022,1719,679
5023,1720,84
5024,1720,1536
5025,1720,1719
5026,1721,264
5027,1721,1095
5028,1721,1300
5029,1722,97
5030,1722,316
5031,1729,94
5032,1729,213
5033,1729,287
5034,1729,533
5035,1729,614
5036,1730,185
5037,1730,287
5038,1730,311
5039,1730,365
5040,1730,1072
5041,1731,328
5042,1731,1233
5043,1732,19
5044,1732,1155
5045,1733,193
5046,1733,378
5047,1733,606
5048,1733,1246
5049,1733,1626
5050,1735,1499
5051,1736,136
5052,1736,718
5053,1736,968
5054,1736,1048
5055,1737,1339
5056,1739,101
5057,1739,1653
5058,1739,1657
5059,1739,1661
5060,1742,144
5061,1742,278
5062,1742,384
5063,1742,495
5064,1742,626
5065,1742,1133
5066,1742,1608
5067,1743,177
5068,1743,222
5069,1743,571
5070,1743,772
5071,1743,824
5072,1744,410
5073,1744,430
5074,1744,505
5075,1744,918
5076,1745,25
5077,1745,29
5078,1745,415
5079,1745,427
5080,1745,642
5081,1745,684
5082,1745,912
5083,1745,943
5084,1746,414
5085,1747,284
